Time (sec)	Arena	Track	Pos. X (mm)	Pos. Y (mm)	Label
182.103	2	1	1314.15	409.536	1
182.136	2	1	1318.92	410.236	1
182.17	2	1	1322.48	412.028	1
182.203	2	1	1326.15	414.417	1
182.237	2	1	1329.61	416.963	1
182.27	2	1	1334.04	419.271	1
182.304	2	1	1339.51	421.508	1
182.337	2	1	1343.89	422.533	1
182.371	2	1	1348.88	423.312	1
182.404	2	1	1353.07	423.851	1
182.438	2	1	1356.89	423.43	1
182.471	2	1	1361.18	421.562	1
182.505	2	1	1366.8	419.589	1
182.538	2	1	1370.93	419.153	1
182.572	2	1	1373.05	419.916	1
182.605	2	1	1372.86	421.457	1
182.639	2	1	1371.19	422.85	1
182.672	2	1	1369.12	423.915	1
182.706	2	1	1367.01	425.434	1
182.739	2	1	1365.14	427.185	1
182.773	2	1	1364.52	429.175	1
182.806	2	1	1364.7	431.39	1
182.839	2	1	1365.72	434.135	1
182.873	2	1	1368.2	437.661	1
182.906	2	1	1371.51	442.103	1
182.94	2	1	1374.94	446.657	1
182.973	2	1	1377.85	451.138	1
183.007	2	1	1380.58	455.083	1
183.04	2	1	1383.77	458.219	1
183.074	2	1	1387.47	461.805	1
183.107	2	1	1392.3	464.352	1
183.141	2	1	1397.35	466.55	1
183.174	2	1	1400.18	468.946	1
183.208	2	1	1400.12	470.408	1
183.241	2	1	1398.49	471.124	1
183.275	2	1	1396.76	471.179	1
183.308	2	1	1396.07	470.718	1
183.342	2	1	1395.55	470.171	1
183.375	2	1	1395.04	470.102	1
183.409	2	1	1394.77	469.951	1
183.442	2	1	1394.6	469.983	1
183.476	2	1	1394.14	469.761	1
183.509	2	1	1393.99	469.357	1
183.543	2	1	1393.74	468.91	1
183.576	2	1	1393.13	468.659	1
183.61	2	1	1392.54	469.051	1
183.643	2	1	1391.84	470.034	1
183.677	2	1	1390.99	472.284	1
183.71	2	1	1390.35	475.154	1
183.744	2	1	1390.33	478.282	1
183.777	2	1	1391.17	482.26	1
183.811	2	1	1391.91	486.95	1
183.844	2	1	1392.66	492.525	1
183.878	2	1	1392.87	497.608	1
183.911	2	1	1393.48	503.56	1
183.945	2	1	1395.14	509.558	1
183.978	2	1	1397.35	515.459	1
184.012	2	1	1400.72	521.166	1
184.045	2	1	1403.81	526.326	1
184.079	2	1	1405.31	530.978	1
184.179	2	1	1412.18	549.097	1
184.213	2	1	1411.54	554.432	1
184.246	2	1	1412.43	559.757	1
184.28	2	1	1413.11	563.002	1
184.313	2	1	1413.31	563.217	1
184.347	2	1	1412.62	560.135	1
184.38	2	1	1411.68	557.576	1
184.414	2	1	1410.99	556.135	1
184.447	2	1	1410.47	555.349	1
184.481	2	1	1410.2	555.557	1
184.514	2	1	1410.08	556.492	1
184.548	2	1	1409.8	557.359	1
184.581	2	1	1409.93	558.082	1
184.615	2	1	1409.8	558.588	1
184.648	2	1	1409.72	558.712	1
184.682	2	1	1408.93	557.961	1
184.715	2	1	1408.43	557.387	1
184.749	2	1	1407.69	556.73	1
184.782	2	1	1406.53	554.759	1
184.816	2	1	1405.49	553.177	1
184.849	2	1	1404.84	552.793	1
184.883	2	1	1404.86	552.262	1
184.916	2	1	1404.66	551.904	1
184.95	2	1	1404.6	552.002	1
184.983	2	1	1404.32	551.839	1
185.017	2	1	1404.14	551.655	1
185.05	2	1	1403.84	551.347	1
185.084	2	1	1403.66	550.893	1
185.117	2	1	1403.61	550.281	1
185.151	2	1	1403.62	550.626	1
185.184	2	1	1399.03	548.471	1
185.218	2	1	1398.72	548.417	1
185.251	2	1	1399.11	548.665	1
185.285	2	1	1402.63	549.991	1
185.318	2	1	1402.97	549.872	1
185.351	2	1	1402.51	549.394	1
185.385	2	1	1402.7	549.77	1
185.418	2	1	1402.4	549.47	1
185.452	2	1	1402.83	549.925	1
185.485	2	1	1402.82	549.617	1
185.519	2	1	1403.12	549.939	1
185.552	2	1	1403.31	549.976	1
185.586	2	1	1403.09	549.742	1
185.619	2	1	1403.23	549.545	1
185.653	2	1	1403.24	549.377	1
185.686	2	1	1402.65	548.516	1
185.72	2	1	1398.93	546.796	1
185.753	2	1	1398.31	546.613	1
185.787	2	1	1398.1	547.071	1
185.82	2	1	1397.95	547.334	1
185.854	2	1	1397.81	547.516	1
185.887	2	1	1398.02	547.9	1
185.921	2	1	1398.41	548.15	1
185.954	2	1	1399.24	548.51	1
185.988	2	1	1403.16	549.768	1
186.021	2	1	1405.22	550.638	1
186.055	2	1	1407.08	551.353	1
186.088	2	1	1408.68	552.699	1
186.122	2	1	1409.22	553.456	1
186.155	2	1	1408.89	553.507	1
186.189	2	1	1408.96	553.404	1
186.222	2	1	1409.09	553.568	1
186.256	2	1	1409.13	553.319	1
186.289	2	1	1410.07	553.154	1
186.323	2	1	1409.68	552.771	1
186.356	2	1	1407.29	551.959	1
186.39	2	1	1404.65	550.926	1
186.423	2	1	1404.33	549.892	1
186.457	2	1	1404.61	548.903	1
186.49	2	1	1404.78	547.483	1
186.524	2	1	1404.26	545.945	1
186.557	2	1	1405.08	544.526	1
186.591	2	1	1404.69	543.18	1
186.624	2	1	1405.56	542.346	1
186.658	2	1	1405.38	541.494	1
186.691	2	1	1405.61	541.304	1
186.725	2	1	1405.96	540.907	1
186.758	2	1	1405.63	540.802	1
186.792	2	1	1405.6	541.115	1
186.825	2	1	1406.08	542.304	1
186.859	2	1	1405.79	542.878	1
186.892	2	1	1406.01	543.74	1
186.926	2	1	1406.24	544.366	1
186.959	2	1	1406.64	544.255	1
186.993	2	1	1406.11	544.156	1
187.026	2	1	1405.95	544.635	1
187.06	2	1	1406.19	544.939	1
187.093	2	1	1407.51	546.016	1
187.127	2	1	1408.69	546.98	1
187.16	2	1	1410.01	547.192	1
187.194	2	1	1410.81	546.529	1
187.227	2	1	1410.98	548.113	1
187.261	2	1	1411.43	548.991	1
187.294	2	1	1412.19	549.109	1
187.328	2	1	1414.32	549.03	1
187.361	2	1	1416.3	549.046	1
187.395	2	1	1417.2	548.2	1
187.428	2	1	1420.49	548.661	1
187.462	2	1	1421.56	548.721	1
187.495	2	1	1421.58	548.62	1
187.529	2	1	1421.23	548.093	1
187.562	2	1	1421.03	547.629	1
187.596	2	1	1420.4	547.12	1
187.629	2	1	1421.35	547.138	1
187.663	2	1	1422.38	547.074	1
187.696	2	1	1421.94	545.924	1
187.73	2	1	1423.34	545.424	1
187.763	2	1	1422.32	544.168	1
187.796	2	1	1423.57	543.61	1
187.83	2	1	1424.15	542.55	1
187.863	2	1	1424.46	541.43	1
187.897	2	1	1425.37	540.286	1
187.93	2	1	1423.73	538.979	1
187.964	2	1	1423.89	538.495	1
187.997	2	1	1423.55	538.069	1
188.031	2	1	1421.85	538.175	1
188.064	2	1	1419.76	538.423	1
188.098	2	1	1415.83	538.841	1
188.131	2	1	1413.61	538.674	1
188.165	2	1	1408.6	537.68	1
188.198	2	1	1405.49	537.275	1
188.232	2	1	1403.21	538.134	1
188.265	2	1	1397.79	540.043	1
188.299	2	1	1393.45	542.26	1
188.332	2	1	1389.87	542.014	1
188.366	2	1	1387.88	542.711	1
188.399	2	1	1386.39	543.236	1
188.433	2	1	1384.7	543.6	1
188.466	2	1	1383.62	544.314	1
188.5	2	1	1381.75	544.458	1
188.533	2	1	1380.52	544.212	1
188.567	2	1	1381.38	544.544	1
188.6	2	1	1382.34	547.02	1
188.634	2	1	1383.31	549.976	1
188.667	2	1	1383.74	552.138	1
188.701	2	1	1383.45	553.05	1
188.734	2	1	1383.71	553.797	1
188.768	2	1	1383.46	553.664	1
188.801	2	1	1382.81	552.587	1
188.835	2	1	1381.97	550.854	1
188.868	2	1	1380.39	549.05	1
188.902	2	1	1379.52	548.142	1
188.935	2	1	1378.05	548.025	1
188.969	2	1	1376.32	547.119	1
189.002	2	1	1376.01	544.563	1
189.036	2	1	1375.26	542.939	1
189.069	2	1	1374.9	542.827	1
189.103	2	1	1374.17	542.583	1
189.136	2	1	1373.5	541.556	1
189.17	2	1	1373.47	542.036	1
189.203	2	1	1374.52	542.232	1
189.237	2	1	1375.25	541.568	1
189.27	2	1	1376.74	541.36	1
189.304	2	1	1377.86	540.525	1
189.337	2	1	1379.17	539.48	1
189.371	2	1	1381.03	539.074	1
189.404	2	1	1383.51	538.524	1
189.438	2	1	1387.54	536.988	1
189.471	2	1	1390.82	534.976	1
189.505	2	1	1391.94	534.518	1
189.538	2	1	1393.22	534.606	1
189.572	2	1	1396.03	534.983	1
189.605	2	1	1397.45	535.604	1
189.639	2	1	1399.37	536.685	1
189.672	2	1	1399	539.132	1
189.706	2	1	1397.42	541.82	1
189.739	2	1	1394.51	544.356	1
189.773	2	1	1392.41	547.065	1
189.806	2	1	1392.57	547.388	1
189.84	2	1	1393.4	547	1
189.873	2	1	1393.14	547.657	1
189.907	2	1	1393.18	548.184	1
189.94	2	1	1393.2	548.284	1
189.974	2	1	1393.21	548.136	1
190.007	2	1	1392.96	548.576	1
190.041	2	1	1392.84	549.188	1
190.074	2	1	1393.03	549.255	1
190.108	2	1	1392.86	549.714	1
190.141	2	1	1392.9	552.047	1
190.175	2	1	1391.86	553.628	1
190.208	2	1	1392.28	554.78	1
190.242	2	1	1392.34	555.744	1
190.275	2	1	1392.18	555.874	1
190.308	2	1	1392.11	556.251	1
190.342	2	1	1391.65	556.91	1
190.375	2	1	1390.52	556.268	1
190.409	2	1	1389.42	555.626	1
190.442	2	1	1389.33	555.183	1
190.476	2	1	1389.56	555	1
190.509	2	1	1390.22	556.084	1
190.543	2	1	1389.48	556.305	1
190.576	2	1	1387.97	556.645	1
190.61	2	1	1388.16	556.318	1
190.643	2	1	1388.42	555.708	1
190.677	2	1	1388.87	555.495	1
190.71	2	1	1389.05	555.355	1
190.744	2	1	1388.75	554.843	1
190.777	2	1	1388.31	554.226	1
190.811	2	1	1387.79	554.476	1
190.844	2	1	1387.57	553.742	1
190.878	2	1	1387.47	552.644	1
190.911	2	1	1387.56	551.46	1
190.945	2	1	1387.76	550.353	1
190.978	2	1	1387.61	549.047	1
191.012	2	1	1387.41	548.041	1
191.045	2	1	1386.66	547.043	1
191.079	2	1	1385.9	545.53	1
191.112	2	1	1384.78	543.704	1
191.146	2	1	1383.7	541.878	1
191.179	2	1	1383.28	538.384	1
191.213	2	1	1384.16	535.976	1
191.246	2	1	1385.95	534.208	1
191.28	2	1	1387.9	530.305	1
191.313	2	1	1388.6	527.984	1
191.347	2	1	1388.81	525.867	1
191.38	2	1	1389.55	525.241	1
191.414	2	1	1389.48	524.703	1
191.447	2	1	1389.61	522.923	1
191.481	2	1	1389.72	520.909	1
191.514	2	1	1390.05	521.85	1
191.548	2	1	1390.06	521.779	1
191.581	2	1	1390.34	522.174	1
191.615	2	1	1391.04	522.296	1
191.648	2	1	1392	523.607	1
191.682	2	1	1392.36	523.031	1
191.715	2	1	1395.09	525.498	1
191.749	2	1	1397.76	526.125	1
191.782	2	1	1396.47	523.148	1
191.816	2	1	1399.98	528.113	1
191.849	2	1	1403.19	532.363	1
191.883	2	1	1400.85	532.557	1
191.916	2	1	1398.63	533.456	1
191.95	2	1	1399.31	534.94	1
191.983	2	1	1397.25	535.173	1
192.017	2	1	1397.32	534.926	1
192.05	2	1	1398.36	535.378	1
192.084	2	1	1399.85	536.716	1
192.117	2	1	1398.89	539.082	1
192.151	2	1	1400.26	540.596	1
192.184	2	1	1398.11	542.919	1
192.218	2	1	1396.86	546.472	1
192.251	2	1	1395.16	549.047	1
192.285	2	1	1393.13	551.185	1
192.318	2	1	1390.4	554.611	1
192.352	2	1	1387.2	558.057	1
192.385	2	1	1381.49	563.863	1
192.419	2	1	1374.67	570.928	1
192.452	2	1	1371.36	574.356	1
192.486	2	1	1369.55	576.872	1
192.519	2	1	1368.46	578.557	1
192.553	2	1	1367.28	579.487	1
192.586	2	1	1366.63	579.553	1
192.62	2	1	1365.75	580.627	1
192.653	2	1	1365.79	581.223	1
192.686	2	1	1366.28	584.099	1
192.72	2	1	1366.08	586.495	1
192.753	2	1	1363.73	586.936	1
192.787	2	1	1359.85	586.827	1
192.82	2	1	1357.52	587.068	1
192.854	2	1	1356.54	587.958	1
192.887	2	1	1356.71	588.085	1
192.921	2	1	1356.36	589.994	1
192.954	2	1	1356.54	592.273	1
192.988	2	1	1356.35	595.052	1
193.021	2	1	1356.29	596.035	1
193.055	2	1	1357.49	598.601	1
193.088	2	1	1357.81	601.283	1
193.122	2	1	1358.78	601.8	1
193.155	2	1	1359.34	606.339	1
193.189	2	1	1360.71	608.695	1
193.222	2	1	1361.92	609.23	1
193.256	2	1	1363.07	611.29	1
193.289	2	1	1364.03	611.341	1
193.323	2	1	1364.91	612.046	1
193.356	2	1	1364.66	611.994	1
193.39	2	1	1365.13	611.666	1
193.423	2	1	1366.08	612.317	1
193.457	2	1	1366.4	612.429	1
193.49	2	1	1366.77	612.329	1
193.524	2	1	1367.31	611.529	1
193.557	2	1	1368.36	611.936	1
193.591	2	1	1368.63	611.949	1
193.624	2	1	1367.78	610.68	1
193.658	2	1	1367.87	609.075	1
193.691	2	1	1367.67	606.559	1
193.725	2	1	1365.28	604.011	1
193.758	2	1	1360.72	599.504	1
193.792	2	1	1358.78	592.935	1
193.825	2	1	1357.82	588.016	1
193.859	2	1	1360.35	581.103	1
193.892	2	1	1363.48	576.887	1
193.926	2	1	1363.49	574.973	1
193.959	2	1	1361.45	576.14	1
193.993	2	1	1360.87	576.345	1
194.026	2	1	1360.63	575.511	1
194.06	2	1	1359.56	575.517	1
194.093	2	1	1358.73	575.365	1
194.127	2	1	1358.27	575.208	1
194.16	2	1	1357.46	575.616	1
194.194	2	1	1356.99	575.85	1
194.227	2	1	1355.84	576.948	1
194.261	2	1	1355.9	577.866	1
194.294	2	1	1354.14	579.435	1
194.328	2	1	1352.05	581.415	1
194.361	2	1	1348.66	584.376	1
194.395	2	1	1345.43	586.785	1
194.428	2	1	1342.07	588.694	1
194.462	2	1	1339.53	589.933	1
194.495	2	1	1337.7	590.862	1
194.529	2	1	1336.26	591.163	1
194.562	2	1	1334.67	591.684	1
194.596	2	1	1334.59	591.093	1
194.629	2	1	1336.96	589.92	1
194.663	2	1	1339.8	588.569	1
194.696	2	1	1341.3	587.777	1
194.73	2	1	1344.07	586.267	1
194.763	2	1	1344.75	588.389	1
194.797	2	1	1345.17	588.228	1
194.83	2	1	1345.32	587.535	1
194.864	2	1	1346.29	585.102	1
194.897	2	1	1346.56	584.854	1
194.931	2	1	1347.16	584.556	1
194.964	2	1	1348.24	583.994	1
194.998	2	1	1349.72	582.551	1
195.031	2	1	1351.14	581.219	1
195.065	2	1	1352.38	579.419	1
195.098	2	1	1353.32	577.759	1
195.132	2	1	1355.73	574.694	1
195.165	2	1	1356.56	573.688	1
195.198	2	1	1356.68	572.529	1
195.232	2	1	1356.48	572.203	1
195.265	2	1	1355.83	572.369	1
195.299	2	1	1355.18	572.705	1
195.332	2	1	1355.56	571.997	1
195.366	2	1	1355.06	571.791	1
195.399	2	1	1354.92	571.292	1
195.433	2	1	1355.83	570.788	1
195.466	2	1	1357.02	570.056	1
195.5	2	1	1357.2	570.335	1
195.533	2	1	1356.58	570.334	1
195.567	2	1	1356.73	570.275	1
195.6	2	1	1356.48	570.657	1
195.634	2	1	1356.53	570.208	1
195.667	2	1	1356.27	570.129	1
195.701	2	1	1356.02	570.302	1
195.734	2	1	1355.9	569.968	1
195.768	2	1	1355.2	570.052	1
195.801	2	1	1355.45	569.656	1
195.835	2	1	1355.04	569.708	1
195.868	2	1	1354.95	569.666	1
195.902	2	1	1355.08	569.406	1
195.935	2	1	1354.6	569.587	1
195.969	2	1	1354.42	569.413	1
196.002	2	1	1354.78	569.384	1
196.036	2	1	1354.83	569.374	1
196.069	2	1	1354.64	569.542	1
196.103	2	1	1354.77	569.485	1
196.136	2	1	1354.45	569.778	1
196.17	2	1	1354.53	569.648	1
196.203	2	1	1354.95	569.443	1
196.237	2	1	1355.22	569.208	1
196.27	2	1	1354.94	569.296	1
196.304	2	1	1355.12	569.134	1
196.337	2	1	1355.61	569.023	1
196.371	2	1	1355.43	569.068	1
196.404	2	1	1355.35	569.184	1
196.438	2	1	1355.09	569.559	1
196.471	2	1	1355.19	569.369	1
196.505	2	1	1355.25	569.653	1
196.538	2	1	1355.29	569.406	1
196.572	2	1	1354.92	569.574	1
196.605	2	1	1355.3	569.475	1
196.639	2	1	1355.38	569.493	1
196.672	2	1	1355.15	569.614	1
196.706	2	1	1355.3	569.499	1
196.739	2	1	1354.94	569.668	1
196.773	2	1	1355.05	569.555	1
196.806	2	1	1355.42	569.347	1
196.84	2	1	1355.11	569.463	1
196.873	2	1	1355.11	569.473	1
196.907	2	1	1355.51	569.375	1
196.94	2	1	1355.34	569.456	1
196.974	2	1	1355.29	569.458	1
197.007	2	1	1355.14	569.354	1
197.041	2	1	1355.14	569.296	1
197.074	2	1	1356.42	568.82	1
197.108	2	1	1357.27	568.845	1
197.141	2	1	1358.8	568.363	1
197.175	2	1	1360	567.913	1
197.208	2	1	1360.04	567.103	1
197.242	2	1	1360.58	565.602	1
197.275	2	1	1360.8	564.418	1
197.309	2	1	1361.25	563.275	1
197.342	2	1	1361.93	562.47	1
197.376	2	1	1361.93	561.877	1
197.409	2	1	1362.57	561.102	1
197.443	2	1	1363.26	560.445	1
197.476	2	1	1363.98	559.662	1
197.51	2	1	1364.29	558.973	1
197.543	2	1	1363.95	557.617	1
197.577	2	1	1363.18	555.924	1
197.61	2	1	1362.07	553.693	1
197.643	2	1	1361.6	551.278	1
197.677	2	1	1361.85	549.112	1
197.71	2	1	1362.42	547.656	1
197.744	2	1	1363.85	546.518	1
197.777	2	1	1366.37	544.609	1
197.811	2	1	1368.03	543.192	1
197.844	2	1	1369.82	543.739	1
197.878	2	1	1370.81	544.828	1
197.911	2	1	1372.09	545.441	1
197.945	2	1	1373.77	545.746	1
197.978	2	1	1375.82	544.718	1
198.012	2	1	1377.49	543.519	1
198.045	2	1	1378.53	541.757	1
198.079	2	1	1379.19	542.154	1
198.112	2	1	1379.27	543.703	1
198.146	2	1	1380.93	545.549	1
198.179	2	1	1382.59	547.311	1
198.213	2	1	1383.94	551.213	1
198.246	2	1	1384.63	553.973	1
198.28	2	1	1385.71	555.296	1
198.313	2	1	1386.43	556.581	1
198.347	2	1	1386.84	558.112	1
198.38	2	1	1385.56	558.904	1
198.414	2	1	1385.86	559.5	1
198.447	2	1	1383.98	559.151	1
198.481	2	1	1383.64	560.842	1
198.514	2	1	1383.11	560.883	1
198.548	2	1	1381.78	561.179	1
198.581	2	1	1380.73	561.657	1
198.615	2	1	1379.98	561.266	1
198.648	2	1	1377.68	560.82	1
198.682	2	1	1380.58	560.991	1
198.715	2	1	1381.43	561.242	1
198.749	2	1	1381.92	561.22	1
198.782	2	1	1382.44	561.52	1
198.816	2	1	1382.36	561.061	1
198.849	2	1	1383.61	561.308	1
198.883	2	1	1384.36	561.297	1
198.916	2	1	1384.81	561.372	1
198.95	2	1	1385.62	561.662	1
198.983	2	1	1385.98	561.441	1
199.017	2	1	1387.04	561.807	1
199.05	2	1	1387.13	561.808	1
199.084	2	1	1386.82	561.459	1
199.117	2	1	1387.08	561.705	1
199.151	2	1	1386.56	560.623	1
199.184	2	1	1387.25	561.642	1
199.218	2	1	1387.47	562.041	1
199.251	2	1	1387.67	561.972	1
199.285	2	1	1387.64	561.894	1
199.318	2	1	1388.01	561.416	1
199.352	2	1	1388.32	561.827	1
199.385	2	1	1388.62	562.061	1
199.419	2	1	1389.06	562.481	1
199.452	2	1	1389.25	562.721	1
199.486	2	1	1390.12	562.166	1
199.519	2	1	1391.03	562.756	1
199.553	2	1	1391.67	562.633	1
199.586	2	1	1391.93	562.135	1
199.62	2	1	1391.7	561.308	1
199.653	2	1	1392.26	560.762	1
199.687	2	1	1393.43	560.665	1
199.72	2	1	1394.38	559.317	1
199.754	2	1	1396.82	558.419	1
199.787	2	1	1397.6	557.283	1
199.821	2	1	1397.01	555.735	1
199.854	2	1	1398.76	554.322	1
199.888	2	1	1398.38	552.968	1
199.921	2	1	1401.13	551.43	1
199.955	2	1	1403.54	549.776	1
199.988	2	1	1404.86	548.071	1
200.022	2	1	1405.34	547.473	1
200.055	2	1	1404.88	547.928	1
200.089	2	1	1404.52	548.275	1
200.122	2	1	1403.51	548.927	1
200.155	2	1	1403.05	549.219	1
200.189	2	1	1402.02	549.572	1
200.222	2	1	1401.38	550.089	1
200.256	2	1	1400.77	549.873	1
200.289	2	1	1400.82	549.609	1
200.323	2	1	1399.92	548.382	1
200.356	2	1	1401.6	547.553	1
200.39	2	1	1401.8	547.143	1
200.423	2	1	1400.51	545.857	1
200.457	2	1	1401.88	545.32	1
200.49	2	1	1400.25	542.618	1
200.524	2	1	1399.78	540.504	1
200.557	2	1	1400.01	537.581	1
200.591	2	1	1401.31	533.436	1
200.624	2	1	1403.27	529.282	1
200.658	2	1	1405.59	525.292	1
200.691	2	1	1406.96	521.477	1
200.725	2	1	1407.6	517.444	1
200.758	2	1	1407.93	512.515	1
200.792	2	1	1408.64	507.154	1
200.825	2	1	1409.68	501.658	1
200.859	2	1	1410.71	495.279	1
200.892	2	1	1410.44	479.235	1
200.926	2	1	1411.93	465.267	1
200.959	2	1	1412.06	454.644	1
200.993	2	1	1412.27	446.175	1
201.026	2	1	1414.32	438.875	1
201.06	2	1	1417.15	432.447	1
201.093	2	1	1421.12	425.029	1
201.127	2	1	1424.58	417.635	1
201.16	2	1	1425.31	410.23	1
201.194	2	1	1422.86	403.81	1
201.227	2	1	1420.04	399.692	1
201.261	2	1	1418.75	395.334	1
201.294	2	1	1418.39	389.775	1
201.328	2	1	1417.91	382.765	1
201.361	2	1	1418.29	375.582	1
201.395	2	1	1419.27	368.422	1
201.428	2	1	1420.7	360.568	1
201.462	2	1	1422.44	352.869	1
201.495	2	1	1423.61	343.962	1
201.529	2	1	1422.91	336.356	1
201.562	2	1	1421.26	329.371	1
201.596	2	1	1418.6	323.48	1
201.629	2	1	1415.08	318.042	1
201.663	2	1	1413.62	313.721	1
201.696	2	1	1413.54	309.455	1
201.73	2	1	1413.95	305.663	1
201.763	2	1	1414.75	302.216	1
201.797	2	1	1416.19	298.898	1
201.83	2	1	1417.02	296.515	1
201.864	2	1	1417.34	295.385	1
201.897	2	1	1417.81	294.428	1
201.931	2	1	1418.15	292.571	1
201.964	2	1	1418.06	289.325	1
201.998	2	1	1418	285.796	1
202.031	2	1	1417.5	281.335	1
202.065	2	1	1416.71	278.029	1
202.098	2	1	1416.19	276.295	1
202.132	2	1	1416.01	274.976	1
202.165	2	1	1415.94	273.727	1
202.199	2	1	1415.12	272.545	1
202.232	2	1	1414.51	271.428	1
202.266	2	1	1414.83	270.356	1
202.299	2	1	1416.03	270.233	1
202.333	2	1	1417.32	271.614	1
202.366	2	1	1418.13	272.014	1
202.4	2	1	1418.8	271.48	1
202.433	2	1	1419.18	271.14	1
202.467	2	1	1419.48	270.662	1
202.5	2	1	1419.74	270.118	1
202.534	2	1	1420.05	268.539	1
202.567	2	1	1420.28	266.156	1
202.6	2	1	1420.01	263.935	1
202.634	2	1	1419.62	261.746	1
202.667	2	1	1419.23	259.769	1
202.701	2	1	1419.12	257.061	1
202.734	2	1	1419.3	254.181	1
202.768	2	1	1420.14	250.561	1
202.801	2	1	1420.68	246.393	1
202.835	2	1	1419.79	242.177	1
202.868	2	1	1418.28	237.725	1
202.902	2	1	1416.42	232.643	1
202.935	2	1	1415.2	228.685	1
202.969	2	1	1414.38	225.334	1
203.002	2	1	1413.88	222.83	1
203.036	2	1	1414.26	222.172	1
203.069	2	1	1414.46	221.079	1
203.103	2	1	1415.03	220.574	1
203.136	2	1	1415.29	220.1	1
203.17	2	1	1415.38	219.725	1
203.203	2	1	1415.29	219.397	1
203.237	2	1	1414.99	219.007	1
203.27	2	1	1414.81	218.802	1
203.304	2	1	1413.91	218.033	1
203.337	2	1	1413.54	217.636	1
203.371	2	1	1413.51	217.058	1
203.404	2	1	1413.44	216.009	1
203.438	2	1	1413.99	214.314	1
203.471	2	1	1414.39	210.178	1
203.505	2	1	1413.51	206.72	1
203.538	2	1	1411.2	205.641	1
203.572	2	1	1408.89	205.016	1
203.605	2	1	1407.79	203.582	1
203.639	2	1	1407.81	201.629	1
203.672	2	1	1408.34	199.887	1
203.706	2	1	1409.36	198.582	1
203.739	2	1	1410.39	197.473	1
203.773	2	1	1411.51	196.73	1
203.806	2	1	1412.44	195.874	1
203.84	2	1	1413.36	195.022	1
203.873	2	1	1413.9	193.663	1
203.907	2	1	1414.52	192.236	1
203.94	2	1	1415.62	191.061	1
203.974	2	1	1416.66	189.522	1
204.007	2	1	1417.27	187.945	1
204.041	2	1	1418.1	185.47	1
204.074	2	1	1416.85	184.372	1
204.108	2	1	1416.18	183.155	1
204.141	2	1	1416.12	181.789	1
204.175	2	1	1415.51	180.514	1
204.208	2	1	1414.59	179.805	1
204.242	2	1	1414.07	179.182	1
204.275	2	1	1413.91	178.34	1
204.309	2	1	1413.78	177.571	1
204.342	2	1	1413.66	177.073	1
204.376	2	1	1413.52	176.769	1
204.409	2	1	1413.62	176.681	1
204.443	2	1	1413.66	176.902	1
204.476	2	1	1413.74	177.384	1
204.51	2	1	1414.03	178.672	1
204.543	2	1	1414.07	182.265	1
204.577	2	1	1412.91	186.949	1
204.61	2	1	1411.51	193.13	1
204.644	2	1	1410.87	198.101	1
204.677	2	1	1410.13	201.072	1
204.711	2	1	1408.84	203.077	1
204.744	2	1	1406.86	204.266	1
204.778	2	1	1405.42	204.951	1
204.811	2	1	1405.05	205.269	1
204.845	2	1	1403.92	205.238	1
204.878	2	1	1403.53	204.87	1
204.912	2	1	1402.11	204.058	1
204.945	2	1	1400.51	203.225	1
204.979	2	1	1399.47	202.592	1
205.012	2	1	1397.55	202.365	1
205.046	2	1	1394.47	202.312	1
205.079	2	1	1390.4	202.359	1
205.112	2	1	1385.83	202.725	1
205.146	2	1	1381.54	203.295	1
205.179	2	1	1377.66	203.177	1
205.213	2	1	1373.16	203.022	1
205.246	2	1	1368.39	203.146	1
205.28	2	1	1363.36	203.64	1
205.313	2	1	1357.73	204.301	1
205.347	2	1	1351.25	204.195	1
205.38	2	1	1345.16	204.261	1
205.414	2	1	1340.16	204.922	1
205.447	2	1	1336.05	205.763	1
205.481	2	1	1332.52	206.826	1
205.514	2	1	1328.61	208.707	1
205.548	2	1	1325.06	211.359	1
205.581	2	1	1322.28	212.672	1
205.615	2	1	1319.66	213.275	1
205.648	2	1	1317.23	213.645	1
205.682	2	1	1315.88	213.43	1
205.715	2	1	1316.09	213.465	1
205.749	2	1	1315.64	214.257	1
205.782	2	1	1315.31	214.252	1
205.816	2	1	1315.32	213.739	1
205.849	2	1	1315.24	213.434	1
205.883	2	1	1315.64	213.176	1
205.916	2	1	1315.26	213.057	1
205.95	2	1	1315.42	212.615	1
205.983	2	1	1315.97	212.231	1
206.017	2	1	1316.09	212.053	1
206.05	2	1	1316.13	211.814	1
206.084	2	1	1315.96	211.762	1
206.117	2	1	1315.58	211.86	1
206.151	2	1	1316.27	211.474	1
206.184	2	1	1316	211.502	1
206.218	2	1	1316.2	211.642	1
206.251	2	1	1316.02	211.478	1
206.285	2	1	1315.71	211.464	1
206.318	2	1	1315.87	211.551	1
206.352	2	1	1316.31	211.443	1
206.385	2	1	1316.83	211.146	1
206.419	2	1	1317.85	210.988	1
206.452	2	1	1319.2	210.432	1
206.486	2	1	1319.51	210.432	1
206.519	2	1	1319.64	211.096	1
206.553	2	1	1319.38	211.761	1
206.586	2	1	1320.13	211.001	1
206.62	2	1	1320.2	211.069	1
206.653	2	1	1319.85	211.877	1
206.687	2	1	1320.53	210.97	1
206.72	2	1	1320.67	210.312	1
206.754	2	1	1321	209.547	1
