Time (sec)	Arena	Track	Current Speed (mm/sec)	
165.959	1	1	0
165.992	1	1	0
166.026	1	1	0
166.059	1	1	0
166.093	1	1	0
166.126	1	1	1.78749
166.16	1	1	1.69988
166.193	1	1	1.99832
166.227	1	1	2.05071
166.26	1	1	0
166.294	1	1	0
166.327	1	1	1.616
166.361	1	1	1.33202
166.394	1	1	0
166.428	1	1	0
166.461	1	1	0
166.495	1	1	0
166.528	1	1	0
166.562	1	1	0
166.595	1	1	0
166.629	1	1	0
166.662	1	1	0
166.696	1	1	0
166.729	1	1	0
166.763	1	1	0
166.796	1	1	0
166.83	1	1	1.71754
166.863	1	1	0
166.897	1	1	0
166.93	1	1	0
166.964	1	1	0
166.997	1	1	0
167.031	1	1	0
167.064	1	1	0
167.098	1	1	0
167.131	1	1	0
167.165	1	1	0
167.198	1	1	0
167.232	1	1	0
167.265	1	1	0
167.299	1	1	0
167.332	1	1	0
167.366	1	1	0
167.399	1	1	0
167.433	1	1	0
167.466	1	1	0
167.5	1	1	0
167.533	1	1	0
167.567	1	1	0
167.6	1	1	0
167.634	1	1	0
167.667	1	1	0
167.701	1	1	0
167.734	1	1	0
167.768	1	1	0
167.801	1	1	0
167.835	1	1	0
167.868	1	1	0
167.902	1	1	0
167.935	1	1	0
167.969	1	1	0
168.002	1	1	0
168.035	1	1	0
168.069	1	1	0
168.102	1	1	0
168.136	1	1	0
168.169	1	1	0
168.203	1	1	0
168.236	1	1	0
168.27	1	1	0
168.303	1	1	0
168.337	1	1	0
168.37	1	1	0
168.404	1	1	0
168.437	1	1	0
168.471	1	1	0
168.504	1	1	0
168.538	1	1	0
168.571	1	1	0
168.605	1	1	0
168.638	1	1	0
168.672	1	1	0
168.705	1	1	0
168.739	1	1	0
168.772	1	1	0
168.806	1	1	0
168.839	1	1	0
168.873	1	1	0
168.906	1	1	0
168.94	1	1	0
168.973	1	1	0
169.007	1	1	0
169.04	1	1	1.41393
169.074	1	1	0
169.107	1	1	0
169.141	1	1	0
169.174	1	1	0
169.208	1	1	0
169.241	1	1	0
169.275	1	1	0
169.308	1	1	0
169.342	1	1	0
169.375	1	1	0
169.409	1	1	0
169.442	1	1	0
169.476	1	1	0
169.509	1	1	0
169.543	1	1	0
169.576	1	1	0
169.61	1	1	0
169.643	1	1	0
169.677	1	1	0
169.71	1	1	0
169.744	1	1	0
169.777	1	1	0
169.811	1	1	0
169.844	1	1	0
169.878	1	1	0
169.911	1	1	0
169.945	1	1	0
169.978	1	1	0
170.012	1	1	0
170.045	1	1	0
170.079	1	1	0
170.112	1	1	0
170.146	1	1	1.3661
170.179	1	1	0
170.213	1	1	0
170.246	1	1	0
170.28	1	1	0
170.313	1	1	0
170.347	1	1	0
170.38	1	1	0
170.414	1	1	0
170.447	1	1	0
170.48	1	1	0
170.514	1	1	0
170.547	1	1	0
170.581	1	1	0
170.614	1	1	0
170.648	1	1	0
170.681	1	1	0
170.715	1	1	0
170.748	1	1	0
170.782	1	1	1.3166
170.815	1	1	0
170.849	1	1	0
170.882	1	1	0
170.916	1	1	0
170.949	1	1	0
170.983	1	1	0
171.016	1	1	0
171.05	1	1	0
171.083	1	1	0
171.117	1	1	0
171.15	1	1	0
171.184	1	1	0
171.217	1	1	0
171.251	1	1	0
171.284	1	1	0
171.318	1	1	0
171.351	1	1	0
171.385	1	1	0
171.418	1	1	0
171.452	1	1	0
171.485	1	1	0
171.519	1	1	0
171.552	1	1	0
171.586	1	1	0
171.619	1	1	0
171.653	1	1	0
171.686	1	1	0
171.72	1	1	0
171.753	1	1	0
171.787	1	1	1.46534
171.82	1	1	1.72971
171.854	1	1	1.56098
171.887	1	1	1.70634
171.921	1	1	1.52801
171.954	1	1	1.81652
171.988	1	1	0
172.021	1	1	0
172.055	1	1	0
172.088	1	1	0
172.122	1	1	0
172.155	1	1	1.66805
172.189	1	1	0
172.222	1	1	0
172.256	1	1	1.2629
172.289	1	1	0
172.323	1	1	0
172.356	1	1	1.55836
172.39	1	1	1.6387
172.423	1	1	1.33476
172.457	1	1	2.0324
172.49	1	1	0
172.524	1	1	0
172.557	1	1	1.74303
172.591	1	1	0
172.624	1	1	0
172.658	1	1	0
172.691	1	1	0
172.725	1	1	0
172.758	1	1	0
172.792	1	1	0
172.825	1	1	0
172.859	1	1	1.2952
172.892	1	1	0
172.926	1	1	0
172.959	1	1	0
172.992	1	1	0
173.026	1	1	1.33354
173.059	1	1	0
173.093	1	1	0
173.126	1	1	0
173.16	1	1	0
173.193	1	1	0
173.227	1	1	0
173.26	1	1	1.79476
173.294	1	1	2.60996
173.327	1	1	1.41682
173.361	1	1	0
173.394	1	1	1.66526
173.428	1	1	1.27358
173.461	1	1	0
173.495	1	1	1.27848
173.528	1	1	0
173.562	1	1	0
173.595	1	1	0
173.629	1	1	0
173.662	1	1	0
173.696	1	1	0
173.729	1	1	0
173.763	1	1	0
173.796	1	1	0
173.83	1	1	0
173.863	1	1	1.96849
173.897	1	1	0
173.93	1	1	0
173.964	1	1	1.88392
173.997	1	1	2.02408
174.031	1	1	0
174.064	1	1	1.44183
174.098	1	1	1.95047
174.131	1	1	1.98901
174.165	1	1	0
174.198	1	1	2.31657
174.232	1	1	1.40958
174.265	1	1	3.46467
174.299	1	1	0
174.332	1	1	0
174.366	1	1	1.36116
174.399	1	1	0
174.433	1	1	0
174.466	1	1	0
174.5	1	1	1.9636
174.533	1	1	0
174.567	1	1	1.80599
174.6	1	1	0
174.634	1	1	0
174.667	1	1	0
174.701	1	1	1.24455
174.734	1	1	2.19313
174.768	1	1	0
174.801	1	1	0
174.835	1	1	0
174.868	1	1	0
174.902	1	1	0
174.935	1	1	1.57016
174.969	1	1	0
175.002	1	1	1.81389
175.036	1	1	1.51751
175.069	1	1	0
175.103	1	1	0
175.136	1	1	0
175.17	1	1	0
175.203	1	1	0
175.237	1	1	0
175.27	1	1	0
175.304	1	1	0
175.337	1	1	0
175.37	1	1	0
175.404	1	1	1.7647
175.437	1	1	0
175.471	1	1	0
175.504	1	1	0
175.538	1	1	0
175.571	1	1	0
175.605	1	1	0
175.638	1	1	0
175.672	1	1	0
175.705	1	1	0
175.739	1	1	1.79692
175.772	1	1	1.66236
175.806	1	1	2.02043
175.839	1	1	2.21377
175.873	1	1	2.4708
175.906	1	1	3.05631
175.94	1	1	2.96943
175.973	1	1	2.03942
176.007	1	1	1.32565
176.04	1	1	2.22147
176.074	1	1	2.60419
176.107	1	1	2.77176
176.141	1	1	0
176.174	1	1	0
176.208	1	1	0
176.241	1	1	1.37673
176.275	1	1	1.68588
176.308	1	1	2.63737
176.342	1	1	2.77516
176.375	1	1	1.5017
176.409	1	1	1.30718
176.442	1	1	3.1239
176.476	1	1	2.0084
176.509	1	1	2.28967
176.543	1	1	0
176.576	1	1	0
176.61	1	1	1.67683
176.643	1	1	0
176.677	1	1	0
176.71	1	1	0
176.744	1	1	0
176.777	1	1	1.43542
176.811	1	1	0
176.844	1	1	0
176.878	1	1	0
176.911	1	1	0
176.945	1	1	1.24917
176.978	1	1	0
177.012	1	1	0
177.045	1	1	0
177.079	1	1	0
177.112	1	1	0
177.146	1	1	1.60892
177.179	1	1	0
177.213	1	1	0
177.246	1	1	0
177.28	1	1	0
177.313	1	1	0
177.347	1	1	1.70758
177.38	1	1	2.476
177.414	1	1	0
177.447	1	1	2.05141
177.481	1	1	0
177.514	1	1	0
177.548	1	1	0
177.581	1	1	0
177.615	1	1	0
177.648	1	1	0
177.682	1	1	1.55544
177.715	1	1	0
177.749	1	1	1.44364
177.782	1	1	1.5634
177.816	1	1	0
177.849	1	1	0
177.882	1	1	0
177.916	1	1	0
177.949	1	1	0
177.983	1	1	1.39525
178.016	1	1	0
178.05	1	1	1.79266
178.083	1	1	1.35843
178.117	1	1	0
178.15	1	1	0
178.184	1	1	0
178.217	1	1	1.53533
178.251	1	1	1.70795
178.284	1	1	2.90914
178.318	1	1	2.37552
178.351	1	1	1.97093
178.385	1	1	1.76418
178.418	1	1	0
178.452	1	1	0
178.485	1	1	1.3425
178.519	1	1	0
178.552	1	1	0
178.586	1	1	1.5842
178.619	1	1	3.8769
178.653	1	1	5.7535
178.686	1	1	7.54371
178.72	1	1	6.95051
178.753	1	1	7.03497
178.787	1	1	6.35356
178.82	1	1	6.28343
178.854	1	1	6.72782
178.887	1	1	6.24715
178.921	1	1	6.23548
178.954	1	1	5.50042
178.988	1	1	4.75435
179.021	1	1	4.06215
179.055	1	1	3.43324
179.088	1	1	2.35015
179.122	1	1	1.39398
179.155	1	1	1.67721
179.189	1	1	1.26114
179.222	1	1	0
179.256	1	1	0
179.289	1	1	0
179.323	1	1	0
179.356	1	1	0
179.39	1	1	0
179.423	1	1	0
179.457	1	1	0
179.49	1	1	0
179.524	1	1	0
179.557	1	1	0
179.591	1	1	0
179.624	1	1	0
179.658	1	1	0
179.691	1	1	0
179.725	1	1	0
179.758	1	1	0
179.792	1	1	0
179.825	1	1	0
179.859	1	1	0
179.892	1	1	0
179.926	1	1	0
179.959	1	1	0
179.993	1	1	0
180.026	1	1	0
180.06	1	1	0
180.093	1	1	1.76872
180.127	1	1	1.38227
180.16	1	1	1.83033
180.194	1	1	1.96296
180.227	1	1	2.35338
180.261	1	1	2.20555
180.294	1	1	2.39251
180.327	1	1	2.92546
180.361	1	1	3.05934
180.394	1	1	1.94859
180.428	1	1	1.55764
180.461	1	1	1.86464
180.495	1	1	2.60503
180.528	1	1	2.02801
180.562	1	1	3.0271
180.595	1	1	1.83155
180.629	1	1	2.11129
180.662	1	1	1.3873
180.696	1	1	1.93387
180.729	1	1	1.64649
180.763	1	1	0
180.796	1	1	0
180.83	1	1	0
180.863	1	1	0
180.897	1	1	0
180.93	1	1	0
180.964	1	1	0
180.997	1	1	0
181.031	1	1	0
181.064	1	1	0
181.098	1	1	0
181.131	1	1	0
181.165	1	1	0
181.198	1	1	0
181.232	1	1	0
181.265	1	1	0
181.299	1	1	0
181.332	1	1	1.9968
181.366	1	1	2.19109
181.399	1	1	3.21482
181.433	1	1	3.31423
181.466	1	1	3.69683
181.5	1	1	3.65264
181.533	1	1	4.67875
181.567	1	1	7.12497
181.6	1	1	7.63073
181.634	1	1	8.99782
181.667	1	1	10.1628
181.701	1	1	11.4779
181.734	1	1	12.0137
181.768	1	1	9.33987
181.801	1	1	8.4927
181.835	1	1	7.44048
181.868	1	1	7.44734
181.902	1	1	7.82665
181.935	1	1	7.45497
181.969	1	1	7.1153
182.002	1	1	6.59557
182.036	1	1	5.59169
182.069	1	1	6.5087
182.103	1	1	7.20827
182.136	1	1	8.69029
182.17	1	1	7.6335
182.203	1	1	8.65956
182.237	1	1	10.559
182.27	1	1	11.8786
182.304	1	1	13.2152
182.337	1	1	13.347
182.371	1	1	13.4555
182.404	1	1	12.6659
182.438	1	1	11.4289
182.471	1	1	9.25383
182.505	1	1	7.96838
182.538	1	1	6.16396
182.572	1	1	4.11518
182.605	1	1	5.96771
182.639	1	1	4.05197
182.672	1	1	6.39721
182.706	1	1	9.35274
182.739	1	1	11.6297
182.773	1	1	12.5995
182.806	1	1	11.9984
182.839	1	1	10.5733
182.873	1	1	10.7275
182.906	1	1	11.7974
182.94	1	1	11.7516
182.973	1	1	10.2809
183.007	1	1	8.55092
183.04	1	1	8.02282
183.074	1	1	7.12341
183.107	1	1	6.42927
183.141	1	1	7.39232
183.174	1	1	10.1313
183.208	1	1	10.7583
183.241	1	1	7.58387
183.275	1	1	5.98305
183.308	1	1	3.08112
183.342	1	1	3.44367
183.375	1	1	4.36237
183.409	1	1	6.22874
183.442	1	1	6.84339
183.476	1	1	7.44695
183.509	1	1	4.71114
183.543	1	1	5.14282
183.576	1	1	8.80605
183.61	1	1	13.5763
183.643	1	1	16.9577
183.677	1	1	17.851
183.71	1	1	17.5299
183.744	1	1	17.5914
183.777	1	1	16.4461
183.811	1	1	14.8171
183.844	1	1	15.2765
183.878	1	1	13.8312
183.911	1	1	13.8637
183.945	1	1	12.6883
183.978	1	1	9.25791
184.012	1	1	4.28533
184.045	1	1	2.64277
184.079	1	1	3.32948
184.112	1	1	6.03644
184.146	1	1	8.24552
184.179	1	1	9.55007
184.213	1	1	9.33206
184.246	1	1	7.51039
184.28	1	1	6.84998
184.313	1	1	6.13208
184.347	1	1	3.83586
184.38	1	1	2.96785
184.414	1	1	3.57241
184.447	1	1	4.85287
184.481	1	1	6.3641
184.514	1	1	8.28576
184.548	1	1	10.7478
184.581	1	1	12.99
184.615	1	1	14.4056
184.648	1	1	14.1739
184.682	1	1	15.5153
184.715	1	1	17.1737
184.749	1	1	16.7021
184.782	1	1	16.744
184.816	1	1	16.4858
184.849	1	1	15.146
184.883	1	1	14.3179
184.916	1	1	13.3399
184.95	1	1	12.2186
184.983	1	1	10.6339
185.017	1	1	9.58941
185.05	1	1	7.87136
185.084	1	1	5.94663
185.117	1	1	3.98674
185.151	1	1	2.22233
185.184	1	1	2.04443
185.218	1	1	2.46906
185.251	1	1	3.0475
185.285	1	1	2.67072
185.318	1	1	5.04583
185.351	1	1	6.13901
185.385	1	1	5.62766
185.418	1	1	6.31878
185.452	1	1	6.60337
185.485	1	1	8.48143
185.519	1	1	8.41455
185.552	1	1	6.37751
185.586	1	1	5.41361
185.619	1	1	5.14664
185.653	1	1	4.04903
185.686	1	1	5.33601
185.72	1	1	3.44258
185.753	1	1	2.53527
185.787	1	1	5.10632
185.82	1	1	6.47002
185.854	1	1	8.66396
185.887	1	1	9.07316
185.921	1	1	9.51738
185.954	1	1	11.4964
185.988	1	1	13.9036
186.021	1	1	15.119
186.055	1	1	14.8154
186.088	1	1	14.5427
186.122	1	1	11.7558
186.155	1	1	10.5128
186.189	1	1	8.56997
186.222	1	1	7.58221
186.256	1	1	5.75482
186.289	1	1	4.13765
186.323	1	1	6.43276
186.356	1	1	5.87564
186.39	1	1	9.02823
186.423	1	1	9.49557
186.457	1	1	8.13323
186.49	1	1	10.503
186.524	1	1	6.51753
186.557	1	1	5.79189
186.591	1	1	3.70415
186.624	1	1	2.36552
186.658	1	1	2.95706
186.691	1	1	3.22451
186.725	1	1	6.2422
186.758	1	1	5.72943
186.792	1	1	6.82753
186.825	1	1	7.68001
186.859	1	1	5.94401
186.892	1	1	6.90916
186.926	1	1	5.35426
186.959	1	1	5.41023
186.993	1	1	3.46542
187.026	1	1	3.52639
187.06	1	1	4.12329
187.093	1	1	5.54774
187.127	1	1	6.84414
187.16	1	1	6.43078
187.194	1	1	6.79239
187.227	1	1	7.70135
187.261	1	1	8.28722
187.294	1	1	8.01713
187.328	1	1	6.8139
187.361	1	1	7.67433
187.395	1	1	7.55872
187.428	1	1	5.97759
187.462	1	1	5.98513
187.495	1	1	5.31936
187.529	1	1	6.20853
187.562	1	1	5.26956
187.596	1	1	3.17481
187.629	1	1	4.73794
187.663	1	1	2.35913
187.696	1	1	1.52214
187.73	1	1	2.55803
187.763	1	1	7.35847
187.796	1	1	10.4899
187.83	1	1	10.1469
187.863	1	1	11.8935
187.897	1	1	16.7479
187.93	1	1	17.9629
187.964	1	1	18.1
187.997	1	1	19.842
188.031	1	1	21.9123
188.064	1	1	21.812
188.098	1	1	20.6729
188.131	1	1	17.935
188.165	1	1	16.1995
188.198	1	1	15.544
188.232	1	1	13.6256
188.265	1	1	10.5808
188.299	1	1	7.76849
188.332	1	1	6.26454
188.366	1	1	7.25527
188.399	1	1	8.39114
188.433	1	1	8.66161
188.466	1	1	9.21993
188.5	1	1	9.92356
188.533	1	1	10.613
188.567	1	1	10.9157
188.6	1	1	11.1315
188.634	1	1	11.3031
188.667	1	1	11.664
188.701	1	1	11.6732
188.734	1	1	12.1384
188.768	1	1	12.9076
188.801	1	1	11.452
188.835	1	1	9.98643
188.868	1	1	9.22375
188.902	1	1	8.21507
188.935	1	1	6.87814
188.969	1	1	4.87003
189.002	1	1	4.07502
189.036	1	1	4.38002
189.069	1	1	5.00922
189.103	1	1	5.57394
189.136	1	1	3.57554
189.17	1	1	2.55347
189.203	1	1	2.48808
189.237	1	1	3.03536
189.27	1	1	1.79286
189.304	1	1	2.6741
189.337	1	1	4.47769
189.371	1	1	3.42323
189.404	1	1	3.85268
189.438	1	1	4.70495
189.471	1	1	5.34405
189.505	1	1	6.20482
189.538	1	1	6.61334
189.572	1	1	6.85697
189.605	1	1	6.09354
189.639	1	1	6.26353
189.672	1	1	7.33025
189.706	1	1	9.79879
189.739	1	1	10.1444
189.773	1	1	9.31709
189.806	1	1	9.115
189.84	1	1	9.05277
189.873	1	1	8.42278
189.907	1	1	7.13953
189.94	1	1	6.70094
189.974	1	1	7.67323
190.007	1	1	10.6934
190.041	1	1	11.2371
190.074	1	1	11.1348
190.108	1	1	12.176
190.141	1	1	16.9571
190.175	1	1	21.5547
190.208	1	1	21.3567
190.242	1	1	23.1778
190.275	1	1	28.6316
190.308	1	1	35.8327
190.342	1	1	37.6356
190.375	1	1	40.8241
190.409	1	1	43.4594
190.442	1	1	46.9598
190.476	1	1	47.8425
190.509	1	1	47.5749
190.543	1	1	45.0148
190.576	1	1	41.2771
190.61	1	1	40.219
190.643	1	1	40.6596
190.677	1	1	39.4747
190.71	1	1	37.3126
190.744	1	1	37.3697
190.777	1	1	38.3819
190.811	1	1	41.2207
190.844	1	1	42.5643
190.878	1	1	40.7741
190.911	1	1	37.3435
190.945	1	1	35.443
190.978	1	1	34.8355
191.012	1	1	33.9788
191.045	1	1	31.3785
191.079	1	1	26.5291
191.112	1	1	21.1288
191.146	1	1	14.5675
191.179	1	1	6.25695
191.213	1	1	2.92745
191.246	1	1	9.28646
191.28	1	1	9.93553
191.313	1	1	7.74445
191.347	1	1	5.42243
191.38	1	1	3.42789
191.414	1	1	4.39559
191.447	1	1	6.76401
191.481	1	1	9.86639
191.514	1	1	13.1752
191.548	1	1	17.7515
191.581	1	1	22.6111
191.615	1	1	26.191
191.648	1	1	27.3272
191.682	1	1	24.5083
191.715	1	1	22.0607
191.749	1	1	20.5102
191.782	1	1	20.4314
191.816	1	1	22.6954
191.849	1	1	24.1873
191.883	1	1	25.399
191.916	1	1	24.9884
191.95	1	1	23.489
191.983	1	1	21.0552
192.017	1	1	18.8612
192.05	1	1	22.0284
192.084	1	1	26.1636
192.117	1	1	26.3068
192.151	1	1	25.2052
192.184	1	1	23.7435
192.218	1	1	19.8593
192.251	1	1	15.2505
192.285	1	1	11.9391
192.318	1	1	11.252
192.352	1	1	10.9098
192.385	1	1	10.5173
192.419	1	1	11.1206
192.452	1	1	7.46946
192.486	1	1	6.19548
192.519	1	1	6.22383
192.553	1	1	5.90511
192.586	1	1	4.76803
192.62	1	1	3.85429
192.653	1	1	4.1264
192.686	1	1	5.87622
192.72	1	1	8.57273
192.753	1	1	8.20964
192.787	1	1	4.97657
192.82	1	1	2.68463
192.854	1	1	3.14269
192.887	1	1	4.09047
192.921	1	1	3.41333
192.954	1	1	5.13714
192.988	1	1	8.05251
193.021	1	1	10.3074
193.055	1	1	12.9177
193.088	1	1	15.639
193.122	1	1	20.1145
193.155	1	1	26.1314
193.189	1	1	32.4854
193.222	1	1	39.7838
193.256	1	1	44.2461
193.289	1	1	49.1561
193.323	1	1	55.4054
193.356	1	1	64.7026
193.39	1	1	71.3183
193.423	1	1	74.2308
193.457	1	1	74.2693
193.49	1	1	74.0759
193.524	1	1	70.2689
193.557	1	1	67.86
193.591	1	1	68.3254
193.624	1	1	67.013
193.658	1	1	66.8821
193.691	1	1	63.4228
193.725	1	1	59.7288
193.758	1	1	53.237
193.792	1	1	50.4874
193.825	1	1	50.0033
193.859	1	1	50.2476
193.892	1	1	50.486
193.926	1	1	53.8177
193.959	1	1	58.4299
193.993	1	1	59.3057
194.026	1	1	58.4158
194.06	1	1	54.2782
194.093	1	1	51.6562
194.127	1	1	44.6687
194.16	1	1	38.173
194.194	1	1	29.7981
194.227	1	1	21.8219
194.261	1	1	14.3299
194.294	1	1	10.0114
194.328	1	1	7.07393
194.361	1	1	7.17984
194.395	1	1	10.3375
194.428	1	1	12.0086
194.462	1	1	9.51461
194.495	1	1	7.0277
194.529	1	1	2.55101
194.562	1	1	0
194.596	1	1	0
194.629	1	1	0
194.663	1	1	1.81247
194.696	1	1	1.91592
194.73	1	1	2.05664
194.763	1	1	1.64465
194.797	1	1	1.61635
194.83	1	1	0
194.864	1	1	0
194.897	1	1	2.1413
194.931	1	1	3.05276
194.964	1	1	2.43656
194.998	1	1	2.81622
195.031	1	1	3.44238
195.065	1	1	4.51267
195.098	1	1	5.54962
195.132	1	1	5.59908
195.165	1	1	5.8941
195.198	1	1	4.8052
195.232	1	1	3.40422
195.265	1	1	2.10295
195.299	1	1	0
195.332	1	1	0
195.366	1	1	1.95028
195.399	1	1	2.53862
195.433	1	1	2.99488
195.466	1	1	4.58616
195.5	1	1	5.8844
195.533	1	1	2.44339
195.567	1	1	0
195.6	1	1	2.29207
195.634	1	1	0
195.667	1	1	2.88791
195.701	1	1	5.87783
195.734	1	1	12.3316
195.768	1	1	20.9661
195.801	1	1	32.8229
195.835	1	1	47.126
195.868	1	1	56.8123
195.902	1	1	63.195
195.935	1	1	68.8528
195.969	1	1	70.4625
196.002	1	1	67.0903
196.036	1	1	60.762
196.069	1	1	53.6008
196.103	1	1	48.1718
196.136	1	1	39.7412
196.17	1	1	26.1305
196.203	1	1	13.9429
196.237	1	1	9.15215
196.27	1	1	15.8805
196.304	1	1	21.0001
196.337	1	1	30.1402
196.371	1	1	38.894
196.404	1	1	47.6666
196.438	1	1	56.5864
196.471	1	1	65.8807
196.505	1	1	72.2354
196.538	1	1	81.8624
196.572	1	1	91.8146
196.605	1	1	100.172
196.639	1	1	103.466
196.672	1	1	98.1754
196.706	1	1	92.7845
196.739	1	1	87.1353
196.773	1	1	81.8123
196.806	1	1	79.5584
196.84	1	1	75.2167
196.873	1	1	69.9514
196.907	1	1	70.2459
196.94	1	1	69.6999
196.974	1	1	71.8548
197.007	1	1	75.2629
197.041	1	1	84.3794
197.074	1	1	97.1013
197.108	1	1	107.911
197.141	1	1	117.554
197.175	1	1	128.97
197.208	1	1	136.909
197.242	1	1	146.508
197.275	1	1	158.144
197.309	1	1	166.016
197.342	1	1	170.985
197.376	1	1	170.516
197.409	1	1	165.759
197.443	1	1	158.238
197.476	1	1	152.391
197.51	1	1	149.684
197.543	1	1	149.393
197.577	1	1	148.404
197.61	1	1	147.471
197.643	1	1	142.691
197.677	1	1	140.487
197.71	1	1	141.94
197.744	1	1	143.161
197.777	1	1	141.122
197.811	1	1	140.855
197.844	1	1	140.165
197.878	1	1	137.921
197.911	1	1	134.996
197.945	1	1	138.432
197.978	1	1	149.148
198.012	1	1	159.948
198.045	1	1	172.313
198.079	1	1	179.701
198.112	1	1	181.194
198.146	1	1	182.604
198.179	1	1	189.176
198.213	1	1	194.418
198.246	1	1	200.854
198.28	1	1	207.529
198.313	1	1	214.333
198.347	1	1	214.555
198.38	1	1	197.921
198.414	1	1	175.953
198.447	1	1	154.815
198.481	1	1	132.111
198.514	1	1	113.091
198.548	1	1	92.7905
198.581	1	1	73.9945
198.615	1	1	59.3406
198.648	1	1	46.3022
198.682	1	1	30.712
198.715	1	1	12.7129
198.749	1	1	4.22528
198.782	1	1	6.78346
198.816	1	1	6.5098
198.849	1	1	13.7715
198.883	1	1	21.7894
198.916	1	1	28.6817
198.95	1	1	33.4771
198.983	1	1	38.7615
199.017	1	1	39.414
199.05	1	1	37.9166
199.084	1	1	36.9437
199.117	1	1	35.4723
199.151	1	1	30.2383
199.184	1	1	26.1828
199.218	1	1	20.9158
199.251	1	1	15.9896
199.285	1	1	11.3522
199.318	1	1	5.75417
199.352	1	1	0
199.385	1	1	6.14282
199.419	1	1	7.65804
199.452	1	1	8.01313
199.486	1	1	6.9793
199.519	1	1	6.07746
199.553	1	1	4.67452
199.586	1	1	4.3789
199.62	1	1	4.89793
199.653	1	1	5.46202
199.687	1	1	6.8017
199.72	1	1	6.52806
199.754	1	1	5.12864
199.787	1	1	3.96642
199.821	1	1	4.84409
199.854	1	1	5.28822
199.888	1	1	4.63433
199.921	1	1	4.11771
199.955	1	1	0
199.988	1	1	0
200.022	1	1	4.06497
200.055	1	1	8.04097
200.089	1	1	10.9644
200.122	1	1	12.2974
200.155	1	1	13.5229
200.189	1	1	14.0457
200.222	1	1	16.0784
200.256	1	1	18.9699
200.289	1	1	20.8509
200.323	1	1	24.5588
200.356	1	1	25.4641
200.39	1	1	24.8451
200.423	1	1	24.7654
200.457	1	1	23.1246
200.49	1	1	21.6805
200.524	1	1	20.7476
200.557	1	1	20.3711
200.591	1	1	20.1328
200.624	1	1	17.7366
200.658	1	1	12.3969
200.691	1	1	7.29541
200.725	1	1	4.83396
200.758	1	1	7.60151
200.792	1	1	10.0969
200.825	1	1	13.8371
200.859	1	1	21.6237
200.892	1	1	31.3518
200.926	1	1	44.2593
200.959	1	1	57.4563
200.993	1	1	70.443
201.026	1	1	84.3522
201.06	1	1	95.1047
201.093	1	1	97.9809
201.127	1	1	96.5347
201.16	1	1	92.6963
201.194	1	1	86.9067
201.227	1	1	78.6034
201.261	1	1	66.6101
201.294	1	1	54.6009
201.328	1	1	42.2888
201.361	1	1	29.7112
201.395	1	1	18.0058
201.428	1	1	8.66943
201.462	1	1	4.85307
201.495	1	1	5.92827
201.529	1	1	12.8425
201.562	1	1	18.1276
201.596	1	1	20.8287
201.629	1	1	23.0444
201.663	1	1	27.5235
201.696	1	1	34.5519
201.73	1	1	39.9302
201.763	1	1	40.739
201.797	1	1	37.5746
201.83	1	1	32.7959
201.864	1	1	27.7874
201.897	1	1	24.7257
201.931	1	1	20.868
201.964	1	1	18.894
201.998	1	1	16.7059
202.031	1	1	14.1177
202.065	1	1	9.99404
202.098	1	1	3.73031
202.132	1	1	2.11303
202.165	1	1	4.07765
202.199	1	1	3.64226
202.232	1	1	2.11749
202.266	1	1	3.92215
202.299	1	1	8.36485
202.333	1	1	11.5619
202.366	1	1	14.9665
202.4	1	1	19.6422
202.433	1	1	23.7038
202.467	1	1	30.0318
202.5	1	1	35.9932
202.534	1	1	42.3339
202.567	1	1	46.1692
202.6	1	1	46.4164
202.634	1	1	43.2533
202.667	1	1	36.4377
202.701	1	1	29.4934
202.734	1	1	22.8696
202.768	1	1	16.9768
202.801	1	1	11.5491
202.835	1	1	10.0367
202.868	1	1	10.4098
202.902	1	1	14.5241
202.935	1	1	19.0412
202.969	1	1	19.8853
203.002	1	1	16.4906
203.036	1	1	11.1135
203.069	1	1	12.6562
203.103	1	1	16.4141
203.136	1	1	18.6359
203.17	1	1	20.5854
203.203	1	1	23.3192
203.237	1	1	24.5385
203.27	1	1	27.2798
203.304	1	1	28.2079
203.337	1	1	28.0271
203.371	1	1	27.7483
203.404	1	1	25.426
203.438	1	1	17.8644
203.471	1	1	9.61916
203.505	1	1	4.60091
203.538	1	1	3.6944
203.572	1	1	3.50973
203.605	1	1	5.36125
203.639	1	1	6.25535
203.672	1	1	7.48776
203.706	1	1	4.30764
203.739	1	1	2.04433
203.773	1	1	7.26261
203.806	1	1	15.7335
203.84	1	1	25.8071
203.873	1	1	37.7607
203.907	1	1	49.9505
203.94	1	1	64.4772
203.974	1	1	75.508
204.007	1	1	87.0986
204.041	1	1	97.5764
204.074	1	1	107.536
204.108	1	1	117.373
204.141	1	1	128.868
204.175	1	1	130.184
204.208	1	1	129.656
204.242	1	1	129.105
204.275	1	1	128.401
204.309	1	1	128.396
204.342	1	1	126.004
204.376	1	1	124.631
204.409	1	1	120.881
204.443	1	1	117.917
204.476	1	1	117.436
204.51	1	1	114.626
204.543	1	1	108.386
204.577	1	1	104.173
204.61	1	1	97.6821
204.644	1	1	92.0169
204.677	1	1	88.4698
204.711	1	1	89.001
204.744	1	1	88.3586
204.778	1	1	83.4108
204.811	1	1	77.3734
